date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:45:53	68205/68205	---M--	200	added ('OK')	image/png	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/shape-style37.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/shape-style37.png	(from https://html.kodesolution.com/2025/digitaal-html/index-6.html)
08:45:53	606388/606388	---M--	200	added ('OK')	image/png	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/section-bg-shape12.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/section-bg-shape12.png	(from https://html.kodesolution.com/2025/digitaal-html/index-6.html)
08:45:53	198639/198639	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/background/bg-testimonial5.jpg	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/background/bg-testimonial5.jpg	(from https://html.kodesolution.com/2025/digitaal-html/index-6.html)
08:45:53	1219/1219	---M--	200	added ('OK')	image/png	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/shape-style47.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/shape-style47.png	(from https://html.kodesolution.com/2025/digitaal-html/index-6.html)
08:45:54	829060/829060	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20May%202025%2007:27:16%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/banner/banner6-1.jpg	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/banner/banner6-1.jpg	(from https://html.kodesolution.com/2025/digitaal-html/index-6.html)
08:45:54	73973/73973	---M--	200	added ('OK')	image/png	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/background/faq-bg.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/background/faq-bg.png	(from https://html.kodesolution.com/2025/digitaal-html/index-6.html)
08:45:54	57306/57306	---M--	200	added ('OK')	image/png	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/shape-style13.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/shape-style13.png	(from https://html.kodesolution.com/2025/digitaal-html/index-6.html)
08:45:54	950751/950751	---M--	200	added ('OK')	image/png	date:Wed,%2021%20May%202025%2005:14:48%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/shape-style61.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/shape-style61.png	(from https://html.kodesolution.com/2025/digitaal-html/index-6.html)
08:45:55	347612/347612	---M--	200	added ('OK')	image/png	date:Wed,%2021%20May%202025%2007:16:56%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/shape-style62.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/shape-style62.png	(from https://html.kodesolution.com/2025/digitaal-html/index-6.html)
08:45:55	522868/522868	---M--	200	added ('OK')	image/png	date:Wed,%2021%20May%202025%2007:16:56%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/shape-style63.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/shape-style63.png	(from https://html.kodesolution.com/2025/digitaal-html/index-6.html)
08:45:55	91856/91856	---M--	200	added ('OK')	image/png	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/banner/banner7-2.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/banner/banner7-2.png	(from https://html.kodesolution.com/2025/digitaal-html/index-7.html)
08:45:55	4349/4349	---M--	200	added ('OK')	image/png	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/banner/banner7-3.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/banner/banner7-3.png	(from https://html.kodesolution.com/2025/digitaal-html/index-7.html)
08:45:56	10928/10928	---M--	200	added ('OK')	image/png	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/banner/banner7-4.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/banner/banner7-4.png	(from https://html.kodesolution.com/2025/digitaal-html/index-7.html)
08:45:56	515032/515032	---M--	200	added ('OK')	image/png	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/banner/banner7-5.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/banner/banner7-5.png	(from https://html.kodesolution.com/2025/digitaal-html/index-7.html)
08:45:57	131189/131189	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20May%202025%2010:28:21%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/project7-1.jpg	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/project7-1.jpg	(from https://html.kodesolution.com/2025/digitaal-html/index-7.html)
08:45:57	136962/136962	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20May%202025%2010:28:21%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/project7-2.jpg	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/project7-2.jpg	(from https://html.kodesolution.com/2025/digitaal-html/index-7.html)
08:45:57	122511/122511	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20May%202025%2010:28:21%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/project7-3.jpg	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/project7-3.jpg	(from https://html.kodesolution.com/2025/digitaal-html/index-7.html)
08:45:57	320/320	---M--	200	added ('OK')	image/png	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/sub-title-shape-2.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/sub-title-shape-2.png	(from https://html.kodesolution.com/2025/digitaal-html/index-7.html)
08:45:58	4377/4377	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2029%20May%202025%2010:16:13%20GMT	https://html.kodesolution.com/2025/digitaal-html/js/respond.js	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/js/respond.js	(from https://html.kodesolution.com/2025/digitaal-html/page-about.html)
08:45:58	489547/489547	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Jun%202025%2004:45:04%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/background/page-title.jpg	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/background/page-title.jpg	(from https://html.kodesolution.com/2025/digitaal-html/page-about.html)
08:45:58	84304/84304	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Jun%202025%2011:07:33%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/team.jpg	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/team.jpg	(from https://html.kodesolution.com/2025/digitaal-html/page-team-details.html)
08:45:58	24601/24601	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/js/jquery.validate.min.js	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/js/jquery.validate.min.js	(from https://html.kodesolution.com/2025/digitaal-html/page-team-details.html)
08:45:58	17094/17094	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/js/jquery.form.min.js	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/js/jquery.form.min.js	(from https://html.kodesolution.com/2025/digitaal-html/page-team-details.html)
08:45:59	832/832	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2014%20Jun%202025%2008:05:50%20GMT	https://html.kodesolution.com/2025/digitaal-html/js/custom-contact.js	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/js/custom-contact.js	(from https://html.kodesolution.com/2025/digitaal-html/page-team-details.html)
08:45:59	18171/18171	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20May%202025%2010:16:13%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/products/1.jpg	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/products/1.jpg	(from https://html.kodesolution.com/2025/digitaal-html/shop-products.html)
08:45:59	2340207/2340207	---M--	200	added ('OK')	image/png	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/banner/banner7-1.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/banner/banner7-1.png	(from https://html.kodesolution.com/2025/digitaal-html/index-7.html)
08:45:59	14495/14495	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20May%202025%2010:16:13%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/products/2.jpg	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/products/2.jpg	(from https://html.kodesolution.com/2025/digitaal-html/shop-products.html)
08:46:00	12236/12236	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20May%202025%2010:16:13%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/products/3.jpg	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/products/3.jpg	(from https://html.kodesolution.com/2025/digitaal-html/shop-products.html)
08:46:00	16430/16430	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20May%202025%2010:16:13%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/products/4.jpg	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/products/4.jpg	(from https://html.kodesolution.com/2025/digitaal-html/shop-products.html)
08:46:00	15234/15234	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20May%202025%2010:16:13%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/products/5.jpg	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/products/5.jpg	(from https://html.kodesolution.com/2025/digitaal-html/shop-products.html)
08:46:00	12494/12494	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20May%202025%2010:16:13%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/products/6.jpg	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/products/6.jpg	(from https://html.kodesolution.com/2025/digitaal-html/shop-products.html)
08:46:00	12918/12918	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20May%202025%2010:16:13%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/products/7.jpg	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/products/7.jpg	(from https://html.kodesolution.com/2025/digitaal-html/shop-products.html)
08:46:01	15945/15945	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20May%202025%2010:16:13%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/products/8.jpg	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/products/8.jpg	(from https://html.kodesolution.com/2025/digitaal-html/shop-products.html)
08:46:01	52224/52224	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/js/mixitup.js	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/js/mixitup.js	(from https://html.kodesolution.com/2025/digitaal-html/shop-products.html)
08:46:02	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:46:02%20GMT	https://html.kodesolution.com/2025/digitaal-html/shop-details.html	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/shop-details.html	(from https://html.kodesolution.com/2025/digitaal-html/shop-products-sidebar.html)
08:46:02	2768/2768	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20May%202025%2010:16:13%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/products/thumb-1.jpg	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/products/thumb-1.jpg	(from https://html.kodesolution.com/2025/digitaal-html/shop-products-sidebar.html)
08:46:02	2238/2238	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20May%202025%2010:16:13%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/products/thumb-2.jpg	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/products/thumb-2.jpg	(from https://html.kodesolution.com/2025/digitaal-html/shop-products-sidebar.html)
08:46:02	2234/2234	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20May%202025%2010:16:13%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/products/thumb-3.jpg	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/products/thumb-3.jpg	(from https://html.kodesolution.com/2025/digitaal-html/shop-products-sidebar.html)
08:46:03	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:46:04%20GMT	https://html.kodesolution.com/2025/digitaal-html/index-1-single.html	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/index-1-single.html	(from https://html.kodesolution.com/2025/digitaal-html/shop-product-details.html)
08:46:04	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:46:04%20GMT	https://html.kodesolution.com/2025/digitaal-html/index-2-single.html	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/index-2-single.html	(from https://html.kodesolution.com/2025/digitaal-html/shop-product-details.html)
08:46:04	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:46:05%20GMT	https://html.kodesolution.com/2025/digitaal-html/index-3-single.html	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/index-3-single.html	(from https://html.kodesolution.com/2025/digitaal-html/shop-product-details.html)
08:46:05	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:46:06%20GMT	https://html.kodesolution.com/2025/digitaal-html/index-4-single.html	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/index-4-single.html	(from https://html.kodesolution.com/2025/digitaal-html/shop-product-details.html)
08:46:06	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:46:07%20GMT	https://html.kodesolution.com/2025/digitaal-html/index-5-single.html	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/index-5-single.html	(from https://html.kodesolution.com/2025/digitaal-html/shop-product-details.html)
08:46:07	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:46:07%20GMT	https://html.kodesolution.com/2025/digitaal-html/index-6-single.html	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/index-6-single.html	(from https://html.kodesolution.com/2025/digitaal-html/shop-product-details.html)
08:46:07	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:46:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/index-7-single.html	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/index-7-single.html	(from https://html.kodesolution.com/2025/digitaal-html/shop-product-details.html)
08:46:08	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:46:09%20GMT	https://html.kodesolution.com/2025/digitaal-html/index-1-dark.html	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/index-1-dark.html	(from https://html.kodesolution.com/2025/digitaal-html/shop-product-details.html)
08:46:09	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:46:10%20GMT	https://html.kodesolution.com/2025/digitaal-html/index-2-dark.html	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/index-2-dark.html	(from https://html.kodesolution.com/2025/digitaal-html/shop-product-details.html)
08:46:10	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:46:10%20GMT	https://html.kodesolution.com/2025/digitaal-html/index-3-dark.html	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/index-3-dark.html	(from https://html.kodesolution.com/2025/digitaal-html/shop-product-details.html)
08:46:10	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:46:11%20GMT	https://html.kodesolution.com/2025/digitaal-html/index-4-dark.html	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/index-4-dark.html	(from https://html.kodesolution.com/2025/digitaal-html/shop-product-details.html)
08:46:11	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:46:12%20GMT	https://html.kodesolution.com/2025/digitaal-html/index-5-dark.html	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/index-5-dark.html	(from https://html.kodesolution.com/2025/digitaal-html/shop-product-details.html)
08:46:12	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:46:13%20GMT	https://html.kodesolution.com/2025/digitaal-html/index-6-dark.html	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/index-6-dark.html	(from https://html.kodesolution.com/2025/digitaal-html/shop-product-details.html)
08:46:13	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:46:14%20GMT	https://html.kodesolution.com/2025/digitaal-html/index-7-dark.html	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/index-7-dark.html	(from https://html.kodesolution.com/2025/digitaal-html/shop-product-details.html)
08:46:14	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:46:15%20GMT	https://html.kodesolution.com/2025/digitaal-html/index-1-rtl.html	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/index-1-rtl.html	(from https://html.kodesolution.com/2025/digitaal-html/shop-product-details.html)
08:46:14	92160/92160	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Jun%202025%2011:07:33%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/products/product-details.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/products/product-details.png	(from https://html.kodesolution.com/2025/digitaal-html/shop-product-details.html)
08:46:14	82264/82264	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Jun%202025%2011:07:33%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/products/product-details2.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/products/product-details2.png	(from https://html.kodesolution.com/2025/digitaal-html/shop-product-details.html)
08:46:15	125113/125113	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Jun%202025%2011:07:33%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/products/product-details3.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/products/product-details3.png	(from https://html.kodesolution.com/2025/digitaal-html/shop-product-details.html)
08:46:15	7293/7293	---M--	200	added ('OK')	image/png	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/testi1-1.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/testi1-1.png	(from https://html.kodesolution.com/2025/digitaal-html/shop-product-details.html)
08:46:15	7583/7583	---M--	200	added ('OK')	image/png	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/testi1-2.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/testi1-2.png	(from https://html.kodesolution.com/2025/digitaal-html/shop-product-details.html)
08:46:16	24252/24252	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/js/bxslider.js	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/js/bxslider.js	(from https://html.kodesolution.com/2025/digitaal-html/shop-product-details.html)
08:46:16	150837/150837	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Jun%202025%2011:07:33%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/news-details.jpg	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/news-details.jpg	(from https://html.kodesolution.com/2025/digitaal-html/news-details.html)
08:46:16	97912/97912	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Jun%202025%2011:07:33%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/news-1.jpg	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/news-1.jpg	(from https://html.kodesolution.com/2025/digitaal-html/news-details.html)
08:46:16	96189/96189	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Jun%202025%2011:07:33%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/news-2.jpg	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/news-2.jpg	(from https://html.kodesolution.com/2025/digitaal-html/news-details.html)
08:46:17	41063/41063	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Jun%202025%2011:07:33%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/news-3.jpg	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/news-3.jpg	(from https://html.kodesolution.com/2025/digitaal-html/news-details.html)
08:46:17	263241/263241	---M--	200	added ('OK')	image/png	date:Thu,%2029%20May%202025%2010:16:13%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/404.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/404.png	(from https://html.kodesolution.com/2025/digitaal-html/page-404.html)
08:46:17	175120/175120	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20May%202025%2010:16:13%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/service-details.jpg	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/service-details.jpg	(from https://html.kodesolution.com/2025/digitaal-html/page-service-details.html)
08:46:17	68380/68380	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20May%202025%2010:16:13%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/service-d1.jpg	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/service-d1.jpg	(from https://html.kodesolution.com/2025/digitaal-html/page-service-details.html)
08:46:18	43466/43466	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20May%202025%2010:16:13%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/service-d2.jpg	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/service-d2.jpg	(from https://html.kodesolution.com/2025/digitaal-html/page-service-details.html)
08:46:18	177232/177232	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Jun%202025%2011:07:33%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/project-details.jpg	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/project-details.jpg	(from https://html.kodesolution.com/2025/digitaal-html/page-project-details.html)
08:46:19	7006/7006	---M--	200	added ('OK')	image/png	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/css/images/ui-icons_444444_256x240.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/css/images/ui-icons_444444_256x240.png	(from https://html.kodesolution.com/2025/digitaal-html/css/jquery-ui.css)
08:46:19	7001/7001	---M--	200	added ('OK')	image/png	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/css/images/ui-icons_555555_256x240.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/css/images/ui-icons_555555_256x240.png	(from https://html.kodesolution.com/2025/digitaal-html/css/jquery-ui.css)
08:46:19	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:46:20%20GMT	https://html.kodesolution.com/2025/digitaal-html/css/images/ui-icons_777620_256x240.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/css/images/ui-icons_777620_256x240.png	(from https://html.kodesolution.com/2025/digitaal-html/css/jquery-ui.css)
08:46:20	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:46:20%20GMT	https://html.kodesolution.com/2025/digitaal-html/css/images/ui-icons_cc0000_256x240.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/css/images/ui-icons_cc0000_256x240.png	(from https://html.kodesolution.com/2025/digitaal-html/css/jquery-ui.css)
08:46:21	66336/66336	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/fonts/linearicons-free.eot?4l2k0u	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/fonts/linearicons-free8429.eot	(from https://html.kodesolution.com/2025/digitaal-html/css/linear.css)
08:46:21	66136/66136	---MCZ	200	added ('OK')	font/ttf	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/fonts/linearicons-free.ttf?4l2k0u	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/fonts/linearicons-free8429.ttf	(from https://html.kodesolution.com/2025/digitaal-html/css/linear.css)
